Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
11-03-2011,-0.554000335,-1.132081775,-0.514540697,-0.413714351,-0.772558752,-0.913961669,-0.431028954,-0.882807915,-1.381113144,-0.470242259,-0.475987366,-0.69626754,-0.476996786,-0.037305326,-0.627717885,-0.890471325,-0.909425096,-0.789615654,-0.83107091,-0.829047975,-0.477823316,-0.326634343,-0.49637882
12-03-2011,-0.55401854,-1.13057149,-0.514546434,-0.413697983,-0.772558752,-0.910761477,-0.431028954,-0.87967608,-1.381113144,-0.470242254,-0.475987366,-0.696268648,-0.543806652,-0.037227974,-0.685208538,-0.891764921,-0.902027184,-0.789576262,-0.823703009,-0.810309891,-0.574265993,-0.470349528,-0.496569337
13-03-2011,-0.554018678,-1.129259636,-0.514546023,-0.413757815,-0.772558752,-0.911120482,-0.431028954,-0.887505669,-1.381113144,-0.470242298,-0.475987366,-0.696776502,-0.543435627,-0.037224496,-0.687474069,-0.892350908,-0.905563491,-0.78954159,-0.82722497,-0.817739156,-0.547532745,-0.505806915,-0.496614624
14-03-2011,-0.55404571,-1.127969831,-0.514554906,-0.413692407,-0.772558752,-0.904872822,-0.431028954,-0.873412408,-1.381113144,-0.470242303,-0.475987366,-0.696902643,-0.534794638,-0.03734869,-0.721507368,-0.892936896,-0.900253784,-0.789499829,-0.821936803,-0.80765546,-0.546860911,-0.202585251,-0.496241537
15-03-2011,-0.554045869,-1.126900505,-0.514554594,-0.413728907,-0.772558752,-0.903213019,-0.431028954,-0.884373833,-1.381113144,-0.470242353,-0.475987366,-0.697455335,-0.541040002,-0.03731506,-0.723035718,-0.891433229,-0.905311647,-0.789464821,-0.826974148,-0.820315054,-0.583801448,-0.412404985,-0.496503654
16-03-2011,-0.554059502,-1.125291004,-0.514558761,-0.413659657,-0.772558752,-0.90922673,-0.431028954,-0.84365997,-1.381113144,-0.470242231,-0.475987366,-0.69614785,-0.539615577,-0.037225922,-0.703079723,-0.891869956,-0.89756745,-0.789419475,-0.819261366,-0.803634547,-0.573204697,-0.456979986,-0.496562836
17-03-2011,-0.554073294,-1.123846863,-0.51456305,-0.413671252,-0.772558752,-0.908174501,-0.431028954,-0.889071587,-1.381113144,-0.470242268,-0.475987366,-0.696597266,-0.543663213,-0.037285723,-0.718327481,-0.891416645,-0.898081631,-0.789374814,-0.819773462,-0.804404175,-0.563466775,-0.388845603,-0.496483186
18-03-2011,-0.554113819,-1.122325554,-0.514576597,-0.413592354,-0.772558752,-0.911424776,-0.431028954,-0.871846491,-1.381113144,-0.470242251,-0.475987366,-0.696532749,-0.547233264,-0.037233434,-0.693870039,-0.890648227,-0.902583339,-0.789336164,-0.824256908,-0.811142346,-0.563721999,-0.461823487,-0.49658256
19-03-2011,-0.554150529,-1.121123941,-0.514588954,-0.413647442,-0.772558752,-0.903282007,-0.431028954,-0.895335258,-1.381113144,-0.470242323,-0.475987366,-0.69737791,-0.545482014,-0.037261529,-0.7463537,-0.891228686,-0.89885815,-0.78929254,-0.82054683,-0.807357033,-0.578316109,-0.481789064,-0.49661468
20-03-2011,-0.554197421,-1.119745943,-0.51460482,-0.41369579,-0.772558752,-0.910487856,-0.431028954,-0.898467093,-1.381113144,-0.470242283,-0.475987366,-0.697104055,-0.545750737,-0.037155695,-0.715380632,-0.892992178,-0.903475286,-0.789255081,-0.825145236,-0.812477415,-0.58631776,-0.549749672,-0.496700108
21-03-2011,-0.554199766,-1.118037227,-0.514605123,-0.413723035,-0.772505544,-0.885660546,-0.431028954,-0.884373833,-1.381113144,-0.470242209,-0.475987366,-0.696383183,-0.473871614,-0.037165855,-0.792874339,-0.875755294,-0.854701535,-0.789152508,-0.776569344,-0.809147596,-0.568034853,-0.50261612,-0.49664893
22-03-2011,-0.554184118,-1.116648205,-0.514599254,-0.413615975,-0.772505544,-0.912016266,-0.431028954,-0.895335258,-1.381113144,-0.470242281,-0.475987366,-0.69703767,-0.416888067,-0.037276283,-0.688846744,-0.88676744,-0.907389358,-0.789120274,-0.829043431,-0.823409272,-0.548948447,-0.41976267,-0.496553672
23-03-2011,-0.55411467,-1.115016657,-0.514574528,-0.4135915,-0.77247894,-0.900680046,-0.431028954,-0.885939751,-1.381113144,-0.470242226,-0.475987366,-0.696266971,-0.347919389,-0.037241207,-0.746297407,-0.875191419,-0.885699311,-0.789059083,-0.807441372,-0.813042855,-0.542424775,-0.432011922,-0.496547607
24-03-2011,-0.55404571,-1.113341012,-0.514549896,-0.413570408,-0.77247894,-0.914156962,-0.431028954,-0.889071587,-1.381113144,-0.470242216,-0.475987366,-0.695933134,-0.438276584,-0.037295305,-0.62034886,-0.885120041,-0.908260318,-0.789028011,-0.829910857,-0.830320217,-0.525785119,-0.309903928,-0.496375582
25-03-2011,-0.554059502,-1.111555128,-0.514554109,-0.413699571,-0.77247894,-0.914750848,-0.431028954,-0.901598929,-1.381113144,-0.470242191,-0.475987366,-0.695708588,-0.480871229,-0.037230864,-0.592063853,-0.886104058,-0.909634966,-0.788998775,-0.831279928,-0.825074181,-0.537775452,-0.421707465,-0.496519268
26-03-2011,-0.554038814,-1.110000747,-0.514546337,-0.413603951,-0.772452336,-0.906573202,-0.431028954,-0.901598929,-1.381113144,-0.470242277,-0.475987402,-0.696217757,-0.501084772,-0.037308836,-0.693135021,-0.885086872,-0.900190823,-0.78895693,-0.821874097,-0.816969528,-0.46107654,-0.29800962,-0.496357844
27-03-2011,-0.554051503,-1.108314078,-0.514550206,-0.413696556,-0.772452336,-0.912219617,-0.431028954,-0.904730765,-1.381113144,-0.47024225,-0.475987402,-0.695927463,-0.486851781,-0.037199269,-0.62565769,-0.886430221,-0.90769367,-0.788925102,-0.829346508,-0.829110801,-0.565022291,-0.475418566,-0.496583694
28-03-2011,-0.554104326,-1.10651717,-0.514568146,-0.413604754,-0.772425732,-0.906533867,-0.431028954,-0.903164847,-1.381113144,-0.470242227,-0.475987402,-0.695844873,-0.500009319,-0.037193622,-0.700239623,-0.877933399,-0.895647141,-0.788877192,-0.817348847,-0.81990668,-0.571201456,-0.465934917,-0.496585048
29-03-2011,-0.554183629,-1.104819477,-0.514595483,-0.413714124,-0.772425732,-0.910056509,-0.431028954,-0.903164847,-1.381113144,-0.470242248,-0.475987402,-0.696353542,-0.513927941,-0.037154748,-0.694910997,-0.88301933,-0.900946354,-0.788836356,-0.822626564,-0.826000876,-0.58472408,-0.51245841,-0.496656437
30-03-2011,-0.554190525,-1.103099736,-0.514597388,-0.413726701,-0.772425732,-0.917493794,-0.431028954,-0.898467093,-1.381113144,-0.470242243,-0.475987402,-0.696328414,-0.512101357,-0.03715244,-0.564439043,-0.89027231,-0.914482959,-0.788813592,-0.836108255,-0.830665764,-0.588773823,-0.511534078,-0.496656812
31-03-2011,-0.554182278,-1.100872893,-0.514593805,-0.413680562,-0.772425732,-0.916939527,-0.431028954,-0.900033011,-1.381113144,-0.470242139,-0.475987402,-0.695169812,-0.509129266,-0.037115275,-0.575835407,-0.885728141,-0.90838624,-0.788782688,-0.830036269,-0.825356902,-0.570603345,-0.482765159,-0.496623157
01-04-2011,-0.554183671,-1.098943697,-0.514593709,-0.413727607,-0.772425732,-0.919163383,-0.431028954,-0.898467093,-1.381113144,-0.4702422,-0.475987402,-0.695838692,-0.522880539,-0.037075019,-0.515879887,-0.890742206,-0.915028621,-0.788760652,-0.836651703,-0.831498218,-0.600414409,-0.536147198,-0.496682744
02-04-2011,-0.554187808,-1.096860165,-0.514594539,-0.413735844,-0.772425732,-0.918377522,-0.431028954,-0.900033011,-1.381113144,-0.470242169,-0.475987402,-0.695513239,-0.524302368,-0.036874868,-0.537000926,-0.890023542,-0.912604624,-0.788735381,-0.83423754,-0.826142237,-0.601618373,-0.590797421,-0.496743927
03-04-2011,-0.554183905,-1.09501916,-0.514592597,-0.413718331,-0.772425732,-0.918962869,-0.431028954,-0.901598929,-1.381113144,-0.470242218,-0.475987402,-0.69603575,-0.522230596,-0.03714316,-0.53761805,-0.891167876,-0.914713816,-0.788712924,-0.836338175,-0.829299282,-0.593041286,-0.504268826,-0.496647407
04-04-2011,-0.554197421,-1.093034844,-0.514596791,-0.413423967,-0.772425732,-0.915729313,-0.431028954,-0.900033011,-1.381113144,-0.470242189,-0.475987402,-0.695770138,-0.486597054,-0.037079174,-0.622675584,-0.884650145,-0.907116528,-0.788680326,-0.828771707,-0.828969441,-0.584002575,-0.528896735,-0.496677249
05-04-2011,-0.554307757,-1.090808001,-0.514635352,-0.413663185,-0.772425732,-0.916995094,-0.431028954,-0.903164847,-1.381113144,-0.470242139,-0.475987402,-0.695732984,-0.492644604,-0.037126881,-0.614964252,-0.88545726,-0.90769367,-0.788648498,-0.829346508,-0.823801939,-0.57359388,-0.473954424,-0.496643579
06-04-2011,-0.554255563,-1.089275668,-0.514616358,-0.413667217,-0.772425732,-0.915075637,-0.431028954,-0.898467093,-1.381113144,-0.470242221,-0.475987335,-0.696942829,-0.490443103,-0.037061197,-0.631502764,-0.888729946,-0.91298239,-0.78862373,-0.834613773,-0.832409207,-0.59879171,-0.577782822,-0.496738771
07-04-2011,-0.554228177,-1.087489783,-0.514606088,-0.413637544,-0.772425732,-0.917148099,-0.431028954,-0.898467093,-1.381113144,-0.470242159,-0.475987335,-0.696317815,-0.521969841,-0.037198031,-0.598166003,-0.889238539,-0.912205871,-0.788597926,-0.833840405,-0.82830976,-0.586477927,-0.462836555,-0.496612572
08-04-2011,-0.554185009,-1.085770043,-0.514590177,-0.413546303,-0.772425732,-0.916623962,-0.431028954,-0.898467093,-1.381113144,-0.470242175,-0.475987335,-0.696309278,-0.513798212,-0.037126451,-0.575932466,-0.890123049,-0.913695947,-0.788574111,-0.835324436,-0.827775732,-0.582298928,-0.528730356,-0.49667476
09-04-2011,-0.554228315,-1.08401723,-0.514605123,-0.41362407,-0.772425732,-0.917256221,-0.431028954,-0.889071587,-1.381113144,-0.470242167,-0.475987335,-0.696388434,-0.508869808,-0.037184717,-0.589456064,-0.889122448,-0.913181766,-0.788549609,-0.834812341,-0.828765254,-0.576207105,-0.480713142,-0.496631649
10-04-2011,-0.554240316,-1.082165202,-0.514608877,-0.413704088,-0.772425732,-0.91817377,-0.431028954,-0.895335258,-1.381113144,-0.470242143,-0.475987335,-0.696221021,-0.496415826,-0.037096763,-0.561275594,-0.890421571,-0.914189141,-0.788526453,-0.835815629,-0.828513947,-0.594770166,-0.532131898,-0.496688614
11-04-2011,-0.554209834,-1.080467509,-0.514597462,-0.413587192,-0.772425732,-0.914285254,-0.431028954,-0.900033011,-1.381113144,-0.47024218,-0.475987335,-0.696442796,-0.501854209,-0.037108089,-0.61156894,-0.889332519,-0.911817612,-0.78850013,-0.83345372,-0.826943278,-0.602370119,-0.541423287,-0.496693125
12-04-2011,-0.554049848,-1.078626505,-0.514539493,-0.413110007,-0.772425732,-0.913531876,-0.431028954,-0.896901176,-1.381113144,-0.470242145,-0.475987335,-0.69553741,-0.505175864,-0.037221126,-0.572554725,-0.887353428,-0.910348523,-0.788471846,-0.831990591,-0.822765298,-0.579696213,-0.426706254,-0.496522659
13-04-2011,-0.553907791,-1.076410685,-0.514487663,-0.413122708,-0.772425732,-0.914307266,-0.431028954,-0.890637504,-1.381113144,-0.470242054,-0.475987335,-0.69396818,-0.515468009,-0.037167967,-0.546350652,-0.885357753,-0.905511023,-0.788437104,-0.827172716,-0.817236542,-0.55607033,-0.438038568,-0.496497425
14-04-2011,-0.553990543,-1.074613777,-0.514516772,-0.413295254,-0.772399127,-0.910184221,-0.431028954,-0.878110162,-1.381113144,-0.470242156,-0.475987335,-0.695426092,-0.361716924,-0.037104429,-0.658765114,-0.876341281,-0.900390199,-0.788395526,-0.822072665,-0.827869973,-0.584749535,-0.533178243,-0.496644456
15-04-2011,-0.553783678,-1.07312554,-0.514441679,-0.412963875,-0.772399127,-0.907715157,-0.431028954,-0.882807915,-1.381113144,-0.470242231,-0.475987335,-0.695619521,-0.535191255,-0.03728794,-0.575123851,-0.889277237,-0.910537406,-0.788367494,-0.832178708,-0.827068931,-0.578018683,-0.373723527,-0.496365766
16-04-2011,-0.553776768,-1.071284535,-0.514438421,-0.413287783,-0.772372523,-0.910658531,-0.431028954,-0.900033011,-1.381113144,-0.470242145,-0.475987335,-0.694523942,-0.513671263,-0.037314294,-0.503011593,-0.888917905,-0.910757769,-0.788339757,-0.832398177,-0.826691971,-0.514009879,-0.198606925,-0.496097297
17-04-2011,-0.55379056,-1.069322267,-0.514442589,-0.413349437,-0.772372523,-0.914835809,-0.431028954,-0.896901176,-1.381113144,-0.470242116,-0.475987335,-0.694210613,-0.537896668,-0.037407187,-0.537992545,-0.886618179,-0.907189982,-0.788307256,-0.828844863,-0.821634416,-0.036612981,1.947352509,-0.492873171
18-04-2011,-0.553632091,-1.067602527,-0.51438452,-0.413262605,-0.772372523,-0.909938529,-0.431028954,-0.898467093,-1.381113144,-0.470242124,-0.475987284,-0.694392072,-0.534099449,-0.037222804,-0.592339683,-0.884042045,-0.903087027,-0.788269278,-0.824758552,-0.814959072,-0.582083177,-0.443488431,-0.496430146
19-04-2011,-0.553645745,-1.066048146,-0.514388758,-0.413530661,-0.772345919,-0.902224178,-0.431028954,-0.89376934,-1.381113144,-0.470242169,-0.475987284,-0.694984439,-0.486799248,-0.037423122,-0.676558182,-0.877844948,-0.894104598,-0.788219309,-0.815812562,-0.814409338,0.314476786,5.502186622,-0.486614795
20-04-2011,-0.55363485,-1.064460693,-0.514384086,-0.413371854,-0.772319315,-0.900153956,-0.431028954,-0.896901176,-1.381113144,-0.47024216,-0.475987284,-0.694838632,-0.467682059,-0.037410481,-0.64843248,-0.880288406,-0.898239033,-0.788174859,-0.819930226,-0.816514034,1.670634466,1.781819384,-0.492731486
21-04-2011,-0.55363485,-1.062641737,-0.514383257,-0.413026734,-0.772319315,-0.916702488,-0.431028954,-0.895335258,-1.381113144,-0.470242097,-0.475987284,-0.694070405,-0.515875182,-0.037169335,-0.460794825,-0.887839908,-0.911471327,-0.788148074,-0.83310884,-0.824445914,-0.580334695,-0.486140821,-0.496501802
22-04-2011,-0.5534499,-1.060734588,-0.514315093,-0.412955231,-0.772319315,-0.914841529,-0.431028954,-0.881241997,-1.381113144,-0.470242073,-0.475987284,-0.693064379,-0.506097061,-0.0373068,-0.466512767,-0.885556768,-0.907798605,-0.788116386,-0.829451017,-0.822545404,-0.436090389,-0.212153939,-0.495953057
23-04-2011,-0.553150616,-1.058860512,-0.514205093,-0.412118083,-0.772319315,-0.914525211,-0.431028954,-0.882807915,-1.381113144,-0.470242082,-0.475987284,-0.692054517,-0.494206541,-0.037231133,-0.3763271,-0.8873479,-0.90949855,-0.788086967,-0.831144066,-0.825042768,-0.580079341,-0.40694403,-0.49622089
24-04-2011,-0.55259756,-1.057118723,-0.514002283,-0.413192744,-0.772292711,-0.908765322,-0.431028954,-0.890637504,-1.381113144,-0.470242118,-0.475987284,-0.690678451,-0.467576784,-0.037245566,-0.383688201,-0.883572149,-0.905343128,-0.788052001,-0.827005501,-0.819671079,-0.568141166,-0.406352457,-0.496048824
25-04-2011,-0.552940979,-1.055046216,-0.514126238,-0.413427355,-0.772266107,-0.911243129,-0.431028954,-0.884373833,-1.381113144,-0.470242027,-0.475987284,-0.690321219,-0.460957445,-0.037023057,-0.369711735,-0.88341736,-0.905133258,-0.788016755,-0.826796482,-0.820959028,-0.5947555,-0.547139358,-0.496487224
26-04-2011,-0.552900982,-1.052918588,-0.514110222,-0.413125727,-0.772239503,-0.913058101,-0.431028954,-0.881241997,-1.381113144,-0.470242012,-0.475987284,-0.689890913,-0.491370959,-0.037136807,-0.392120352,-0.881642812,-0.9026463,-0.787978188,-0.824319613,-0.816561154,-0.575730059,-0.476904893,-0.49631191
27-04-2011,-0.55259756,-1.050824032,-0.513997612,-0.412769507,-0.772212898,-0.898585354,-0.431028954,-0.895335258,-1.381113144,-0.470242021,-0.475987284,-0.688764356,-0.447005985,-0.037087384,-0.54472472,-0.871150315,-0.883789495,-0.787914448,-0.805539304,-0.812885789,-0.549534341,-0.513952131,-0.496340003
28-04-2011,-0.551632127,-1.049071219,-0.513641928,-0.410517403,-0.772186294,-0.903102008,-0.431028954,-0.89376934,-1.381113144,-0.470242115,-0.475987284,-0.687205342,-0.480159723,-0.037291914,-0.410494389,-0.875075327,-0.89356943,-0.787863764,-0.815279565,-0.81767633,-0.538086584,-0.301769804,-0.495366055
29-04-2011,-0.551563168,-1.046844376,-0.513614328,-0.411385578,-0.77215969,-0.909359357,-0.431028954,-0.89376934,-1.381113144,-0.470241985,-0.475987284,-0.683400693,-0.472093135,-0.037334566,-0.255176978,-0.87570554,-0.895080492,-0.787815097,-0.816784498,-0.812147574,-0.301913931,0.039955846,-0.494057047
30-04-2011,-0.549563397,-1.04480494,-0.512875819,-0.410329359,-0.772133086,-0.902210006,-0.431028954,-0.895335258,-1.381113144,-0.470241932,-0.475987197,-0.676573368,-0.438994991,-0.037369,-0.125091279,-0.871177955,-0.889330059,-0.787758754,-0.811057392,-0.807576927,-0.464443697,0.358114719,-0.490709046
01-05-2011,-0.549646093,-1.04264424,-0.512902909,-0.411471839,-0.772106482,-0.900809988,-0.431028954,-0.892203422,-1.381113144,-0.470241892,-0.475987197,-0.675529544,-0.413754498,-0.037192094,-0.19558795,-0.866694597,-0.882761133,-0.787693641,-0.804515114,-0.807498393,-0.550747296,-0.417573851,-0.495201034
02-05-2011,-0.550466711,-1.040681972,-0.513202981,-0.412818584,-0.772079878,-0.910145529,-0.431028954,-0.890637504,-1.381113144,-0.470241957,-0.475987197,-0.681047844,-0.476838565,-0.03714995,0.089607729,-0.882543906,-0.905101777,-0.787658352,-0.826765129,-0.816890995,-0.582336009,-0.485053806,-0.495772499
03-05-2011,-0.550473607,-1.038400009,-0.513202497,-0.412870171,-0.772053274,-0.910965989,-0.431028954,-0.896901176,-1.381113144,-0.470241853,-0.475987197,-0.677976787,-0.501801184,-0.037212354,-0.001271797,-0.877170509,-0.897588437,-0.787613034,-0.819282268,-0.812807255,-0.560913298,-0.372333331,-0.495228131
04-05-2011,-0.55034948,-1.036349549,-0.513153775,-0.412818014,-0.772026669,-0.90933047,-0.431028954,-0.895335258,-1.381113144,-0.470241928,-0.475987197,-0.679707937,-0.488633173,-0.037332878,0.003117859,-0.877369524,-0.900400693,-0.78757147,-0.822083116,-0.812587361,-0.506124878,-0.031705789,-0.493493217
05-05-2011,-0.550459815,-1.033836082,-0.513191316,-0.412931293,-0.772000065,-0.911180504,-0.431028954,-0.89376934,-1.381113144,-0.470241778,-0.475987197,-0.675653692,-0.462659017,-0.037140121,0.042830435,-0.874223986,-0.895867504,-0.787523853,-0.817568317,-0.801090063,-0.569936181,-0.430836171,-0.49550755
06-05-2011,-0.550322172,-1.03164231,-0.513137208,-0.412488145,-0.771973461,-0.908330801,-0.431028954,-0.890637504,-1.381113144,-0.470241882,-0.475987197,-0.678151555,-0.440032647,-0.037234242,-0.011678357,-0.874682825,-0.897441528,-0.787478339,-0.819135955,-0.805220923,-0.541783947,-0.348918146,-0.495059201
07-05-2011,-0.550183977,-1.029228059,-0.513082417,-0.412739102,-0.771946857,-0.90978621,-0.431028954,-0.892203422,-1.381113144,-0.47024181,-0.475987197,-0.67527804,-0.474817857,-0.03721742,-0.05845671,-0.872360987,-0.890725693,-0.787423858,-0.812447364,-0.800477502,-0.508646928,-0.343967422,-0.494983117
08-05-2011,-0.549908139,-1.026957119,-0.512976285,-0.412494878,-0.771920253,-0.913665391,-0.431028954,-0.884373833,-1.381113144,-0.470241856,-0.475987197,-0.675491218,-0.485839971,-0.037178387,0.251648263,-0.87991249,-0.902394456,-0.787384956,-0.824068791,-0.810859625,-0.491572664,-0.419518646,-0.495289515
09-05-2011,-0.549857109,-1.024212149,-0.51295313,-0.41306809,-0.771893649,-0.910683996,-0.431028954,-0.890637504,-1.381113144,-0.470241702,-0.475987197,-0.670053274,-0.411335304,-0.037096639,0.198671212,-0.871183484,-0.894178052,-0.787335084,-0.815885718,-0.798561286,-0.473185677,-0.444826865,-0.495412707
10-05-2011,-0.548115192,-1.022007353,-0.512297412,-0.409511426,-0.771867044,-0.908489533,-0.431028954,-0.890637504,-1.381113144,-0.470241566,-0.475986958,-0.668227776,-0.466846412,-0.037244745,0.409657893,-0.876147795,-0.898511864,-0.787290998,-0.82020195,-0.805048149,-0.391925788,-0.326553001,-0.49408868
11-05-2011,-0.546922192,-1.019945869,-0.51184583,-0.409275451,-0.77184044,-0.904691068,-0.431028954,-0.889071587,-1.381113144,-0.470241633,-0.475986958,-0.665330263,-0.437713303,-0.037271565,0.471902407,-0.873405814,-0.897200178,-0.787245162,-0.818895584,-0.803084813,-0.558787546,-0.290870078,-0.493324122
12-05-2011,-0.547080827,-1.018137937,-0.511901242,-0.410813538,-0.771813836,-0.908431769,-0.431028954,-0.892203422,-1.381113144,-0.470241751,-0.475986958,-0.670200034,-0.490324727,-0.037273949,0.561702502,-0.878972698,-0.903874039,-0.787208234,-0.825542371,-0.813074269,-0.547053678,-0.337341808,-0.493775284
13-05-2011,-0.543632823,-1.015922117,-0.510599027,-0.40612111,-0.771760628,-0.898835604,-0.431028954,-0.890637504,-1.381113144,-0.470241561,-0.475986958,-0.648008021,-0.416207362,-0.03737076,0.621737564,-0.863991314,-0.885321545,-0.787146539,-0.807065139,-0.785304838,-0.4353407,0.484744546,-0.482830626
14-05-2011,-0.543012187,-1.013188171,-0.510356275,-0.406813887,-0.771734024,-0.907077524,-0.431028954,-0.873412408,-1.381113144,-0.470241319,-0.475986958,-0.63239811,-0.382972885,-0.037394418,1.088835165,-0.864881352,-0.885898687,-0.787085615,-0.80763994,-0.786168706,0.101425612,1.712782854,-0.466914619
